상권_코드,상권_코드_명,상권유형,자치구_코드_명,lon,lat,사분면,사분면_레이블,블루오션여부,구조적블루오션,residual_latest,residual_avg,supply_shortage,q1_score,q2_score,찻집수_latest,매출_latest,카페음료_점포수,cafe_revenue_per_store,통합순위_top30,피타고라스거리
3110778,구로디지털단지역 4번,골목상권,영등포구,126.90245239287532,37.488623948891146,Q1_검증시장공백,Q1_검증시장공백,일반,False,0.0745169825171743,0.0209960113087264,1.0,0.4864864864864865,0.4951737451737451,0,82796906,6.0,11828129.42857143,,
3120014,종로5가역,발달상권,종로구,127.00232056437184,37.571907724627984,Q1_검증시장공백,Q1_검증시장공백,일반,False,0.7592746318601051,0.6959291948504673,1.0,0.7130791505791505,0.4949324324324324,0,1730315247,27.0,61796973.10714286,,
3110080,해방촌예술마을,골목상권,용산구,126.98322952776942,37.54732735816679,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-0.3023924629163588,-0.1711850972650496,1.0,0.3566602316602316,0.4946911196911197,0,50820343,16.0,2989431.9411764704,,
3130315,문정동 로데오거리 상점가(문정동 로데오거리),전통시장,송파구,127.12321722571214,37.48995147671527,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-0.0759494888315863,-0.1132639133806089,1.0,0.423503861003861,0.4939671814671815,0,94098335,12.0,7238333.461538462,,
3130214,송화벽화시장(송화골목시장),전통시장,강서구,126.8355499326782,37.549349400157496,Q1_검증시장공백,Q1_검증시장공백,일반,False,0.6737585401523845,0.6364082882258238,1.0,0.6788127413127414,0.493484555984556,0,180494919,3.0,45123729.75,,
3110699,덕의초등학교,골목상권,구로구,126.85527871714596,37.50613618422084,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-0.1633605927180603,-0.0259416193733667,1.0,0.3861003861003861,0.4932432432432433,0,40813162,8.0,4534795.777777778,,
3110972,강남세브란스병원미래의학연구센터,골목상권,강남구,127.04250730304766,37.49455817070105,Q1_검증시장공백,Q1_검증시장공백,일반,False,0.7394533042679505,-0.0365070843816207,1.0,0.700530888030888,0.4920366795366795,0,161487830,2.0,53829276.66666666,,
3120171,서초3동사거리,발달상권,서초구,127.01176991309516,37.48268994804575,Q1_검증시장공백,Q1_검증시장공백,일반,False,0.8867260341650791,0.8196322856419537,1.0,0.7466216216216217,0.4917953667953668,0,1914029487,22.0,83218673.3478261,,
3110863,난우초등학교,골목상권,관악구,126.918149032098,37.4762560085099,Q1_검증시장공백,Q1_검증시장공백,일반,False,0.3385118258647495,0.6330102620917764,1.0,0.5803571428571429,0.491554054054054,0,82773220,3.0,20693305.0,,
3110896,관악우성아파트,골목상권,관악구,126.9573278572828,37.48615171097216,Q1_검증시장공백,Q1_검증시장공백,일반,False,0.3150550357589026,-1.2794944577952032,1.0,0.5728764478764479,0.4908301158301158,0,97392794,4.0,19478558.8,,
3120210,선릉역,발달상권,강남구,127.0493553440996,37.50461073634166,Q4_레드오션,Q4_레드오션,일반,False,0.1372652156370932,-0.2728242111745815,0.3333333333333333,0.5022924710424711,0.4897442084942085,2,9914382882,77.0,127107472.84615384,,
3130132,삼양골목시장(삼양시장),전통시장,강북구,127.01903085822748,37.625127754363305,Q1_검증시장공백,Q1_검증시장공백,일반,False,0.3911136868555545,0.4649836648043385,1.0,0.5967664092664093,0.4896235521235522,0,119285238,4.0,23857047.6,,
3130056,용산용문시장,전통시장,용산구,126.96020703642986,37.53643776809258,Q1_검증시장공백,Q1_검증시장공백,일반,False,0.6324201469109703,0.2770431789699046,1.0,0.6566119691119692,0.4896235521235521,0,146025846,3.0,36506461.5,,
3110659,화곡역 4번,골목상권,강서구,126.84644302224991,37.54056131421404,Q1_검증시장공백,Q1_검증시장공백,일반,False,0.3839776799683427,0.4385276974642301,1.0,0.5912162162162162,0.4888996138996139,0,220553203,9.0,22055320.3,,
3120229,방이동먹자골목,발달상권,송파구,127.10923158441152,37.51438248056646,Q1_검증시장공백,Q1_검증시장공백,일반,False,1.0165549663803368,0.8404755077518895,1.0,0.7794401544401545,0.4888996138996139,0,2421980550,15.0,151373784.375,,
3110627,신정롯데캐슬아파트,골목상권,양천구,126.87366784052162,37.519996696799005,Q1_검증시장공백,Q1_검증시장공백,일반,False,0.1291662329208236,-0.0347124078480057,1.0,0.4968629343629344,0.4881756756756756,0,97520652,7.0,12190081.5,,
3130110,면목골목시장(면목시장),전통시장,중랑구,127.085404473322,37.5786613427817,Q1_검증시장공백,Q1_검증시장공백,일반,False,0.7394406898368722,0.6403929619143922,1.0,0.6947393822393823,0.4872104247104247,0,148303479,2.0,49434493.0,,
3111078,굽은다리역 4번,골목상권,강동구,127.14473562941308,37.54284297310578,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,False,-0.1149204893134587,0.3543203078856767,1.0,0.4003378378378378,0.4872104247104247,0,79865520,15.0,4991595.0,,
3110766,대림역 5번,골목상권,영등포구,126.89644912574266,37.496178287632986,Q3_저성과포화,Q3_저성과포화,일반,True,-1.878599895345345,-1.7076077574523911,0.5,0.0757722007722007,0.4869691119691119,1,8697233,8.0,966359.2222222222,,
3110792,영등포역 2번,골목상권,영등포구,126.9076137652341,37.51188305687823,Q1_검증시장공백,Q1_검증시장공백,일반,False,0.8814479445895884,0.7276681080812897,1.0,0.7393822393822395,0.4864864864864865,0,213794152,2.0,71264717.33333333,,
3111016,송파역 2번,골목상권,송파구,127.11534113261456,37.500681404240055,Q1_검증시장공백,Q1_검증시장공백,일반,False,0.04443399225541,-0.0047649488253351,1.0,0.4681467181467181,0.4864864864864865,0,68843705,6.0,9834815.0,,
3110305,보문역 5번,골목상권,성북구,127.02214528008176,37.58440245928824,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-0.1163399063805883,-1.1327436556019037,1.0,0.3967181467181467,0.4855212355212355,0,78745472,16.0,4632086.588235294,,
3111069,천호1동주민센터,골목상권,강동구,127.13628598009838,37.544474825181176,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-0.0627592295612302,-0.1572739433780879,1.0,0.4237451737451737,0.4855212355212355,0,53610398,7.0,6701299.75,,
3120001,서대문역,발달상권,종로구,126.9660881727402,37.566677102939934,Q3_저성과포화,Q3_저성과포화,일반,True,-0.1096817295413998,-0.0550560935490595,0.5,0.402027027027027,0.48503861003861,1,769905612,23.0,32079400.5,,
3110838,상도1동주민센터앞,골목상권,동작구,126.95375929484123,37.49734087900624,Q1_검증시장공백,Q1_검증시장공백,일반,False,0.3423354486026078,-0.0137696916883633,1.0,0.5738416988416989,0.4840733590733591,0,74950974,3.0,18737743.5,,
3130067,왕십리도선동상점가,전통시장,성동구,127.03429555496496,37.5642352927381,Q1_검증시장공백,Q1_검증시장공백,일반,False,0.3033032616764615,0.2447275943284129,1.0,0.5622586872586872,0.4840733590733591,0,272708830,15.0,17044301.875,,
3130115,우림골목시장,전통시장,중랑구,127.0978373645944,37.59795094776683,Q1_검증시장공백,Q1_검증시장공백,일반,False,0.2952520102020521,-0.0574531773357781,1.0,0.5552606177606177,0.4838320463320463,0,98047918,5.0,16341319.666666666,,
3130204,경창시장,전통시장,양천구,126.84204133356631,37.524526713829125,Q1_검증시장공백,Q1_검증시장공백,일반,False,0.1411030536716246,0.1660408258226628,1.0,0.4971042471042471,0.4835907335907336,0,70687983,5.0,11781330.5,,
3110744,독산동성당,골목상권,금천구,126.90418270467585,37.47067726744692,Q1_검증시장공백,Q1_검증시장공백,일반,False,0.1056670243185422,0.0740644466528365,1.0,0.4797297297297297,0.4826254826254826,0,82936083,7.0,10367010.375,,
3110056,신당역 3번,골목상권,중구,127.02099573525912,37.562850872583056,Q1_검증시장공백,Q1_검증시장공백,일반,False,0.0432049953165822,-0.0215310649191775,1.0,0.4621138996138996,0.4823841698841699,0,108562217,11.0,9046851.416666666,,
3110821,보라매역 2번,골목상권,동작구,126.92335100919048,37.496919610156816,Q1_검증시장공백,Q1_검증시장공백,일반,False,0.0330577611638034,0.3526636094629821,1.0,0.458011583011583,0.4821428571428571,0,78693977,8.0,8743775.222222222,,
3111085,묘곡초등학교(고덕아이파크아파트),골목상권,강동구,127.1539043851388,37.56094142583823,Q3_저성과포화,Q3_저성과포화,일반,True,-1.6830293828639995,-1.1843545518663123,0.5,0.0834942084942085,0.4821428571428571,1,11408120,10.0,1037101.8181818182,,
3110949,한남IC,골목상권,강남구,127.01924190902562,37.52090062503292,Q1_검증시장공백,Q1_검증시장공백,일반,False,0.3552334545686264,0.2665761811023894,1.0,0.57746138996139,0.4819015444015444,0,187739446,9.0,18773944.6,,
3110926,신중초등학교,골목상권,서초구,127.00801608855257,37.481609051735134,Q3_저성과포화,Q3_저성과포화,일반,True,-1.276776381728947,-0.99249161053018,0.5,0.1361003861003861,0.4816602316602316,1,28716414,7.0,3589551.75,,
3110501,연희어린이공원,골목상권,서대문구,126.92108280715294,37.56752055318338,Q1_검증시장공백,Q1_검증시장공백,일반,False,0.4382263098801502,0.5462867376055257,1.0,0.597972972972973,0.4811776061776061,0,87154713,3.0,21788678.25,,
3111037,Sh수협은행 오금동금융센터(아랫말어린이공원),골목상권,송파구,127.13763832029572,37.504513831140805,Q1_검증시장공백,Q1_검증시장공백,일반,False,0.2043963022434098,0.3801818293380184,1.0,0.5183397683397684,0.4797297297297297,0,51918688,3.0,12979672.0,,
3120010,원남동사거리,발달상권,종로구,126.99773594038506,37.57502516803858,Q1_검증시장공백,Q1_검증시장공백,일반,False,0.7698544461433237,0.0390621975534206,1.0,0.700530888030888,0.479488416988417,0,777454083,15.0,48590880.1875,,
3110354,삼각산119안전센터,골목상권,강북구,127.01691136280664,37.61992037016402,Q1_검증시장공백,Q1_검증시장공백,일반,False,1.062788164682388,0.9436033723032184,1.0,0.7796814671814671,0.479488416988417,0,121466787,0.0,121466787.0,,
3110720,대림역 2번,골목상권,구로구,126.89308384367952,37.4929406764136,Q1_검증시장공백,Q1_검증시장공백,일반,False,0.8241499949690585,-0.1747695230227811,1.0,0.7186293436293436,0.4792471042471042,0,169256604,2.0,56418868.0,,
3110865,남강고등학교(남강중학교),골목상권,관악구,126.92092171529347,37.473536847262565,Q1_검증시장공백,Q1_검증시장공백,일반,False,1.1284175736486048,1.0976160415109493,1.0,0.7931949806949807,0.478523166023166,0,335909382,1.0,167954691.0,,
3110165,국립정신건강센터,골목상권,광진구,127.08573648594626,37.56214586200675,Q1_검증시장공백,Q1_검증시장공백,일반,False,0.2203210402329851,0.4489903195047209,1.0,0.5193050193050193,0.4777992277992278,0,77428783,5.0,12904797.166666666,,
3111071,천동초등학교,골목상권,강동구,127.1390051712396,37.5402279504402,Q3_저성과포화,Q3_저성과포화,일반,True,-1.3320528455675813,-1.3029516626744728,0.5,0.1204150579150579,0.4775579150579151,1,12249509,4.0,2449901.8,,
3111046,마천역(마천초등학교),골목상권,송파구,127.15239139655954,37.495999240540726,Q1_검증시장공백,Q1_검증시장공백,일반,False,0.7255064879022619,0.7058573712682801,1.0,0.680984555984556,0.4773166023166023,0,203961498,4.0,40792299.6,,
3110219,삼육보건대학교,골목상권,동대문구,127.06017759350851,37.58771386083176,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-0.0315320796896223,-0.0596577763732,1.0,0.4276061776061776,0.4768339768339768,0,101352770,15.0,6334548.125,,
3110552,성미산체육관,골목상권,마포구,126.91029976327316,37.56408906883805,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-0.034983847096182,-0.1159621873465438,1.0,0.425434362934363,0.4765926640926641,0,49721591,7.0,6215198.875,,
3111034,오동나무공원(송파레미니스1단지),골목상권,송파구,127.13453196048948,37.50662576054443,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-0.0761219056377058,-0.6456607260926934,1.0,0.4051640926640927,0.4765926640926641,0,64836365,13.0,4631168.928571428,,
3110477,은평세무서,골목상권,은평구,126.92453358673296,37.60271559223417,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-0.0484090591226795,-0.028323667310207,1.0,0.4174710424710425,0.4763513513513514,0,56711786,9.0,5671178.6,,
3120151,보라매공원,발달상권,동작구,126.92503035748912,37.49122632464742,Q1_검증시장공백,Q1_검증시장공백,일반,False,1.109419750111858,1.0120827021420535,1.0,0.7859555984555985,0.4761100386100386,0,3250197663,24.0,130007906.52,,
3120187,신논현역,발달상권,강남구,127.02527722374786,37.50502379497899,Q4_레드오션,Q4_레드오션,일반,False,0.1784355700187134,0.1461283310106671,0.5,0.5,0.4758687258687258,1,5903796323,87.0,67088594.57954545,,
3120204,르네상스호텔사거리,발달상권,강남구,127.04281749442562,37.50309058777553,Q1_검증시장공백,Q1_검증시장공백,일반,False,1.1184120393392654,1.069784765564965,1.0,0.7878861003861004,0.4751447876447876,0,3567030105,26.0,132112226.1111111,,
3130260,신대방1동골목상권,전통시장,동작구,126.90887291955045,37.4902598990672,Q1_검증시장공백,Q1_검증시장공백,일반,False,1.0637443820656642,0.9891328755137312,1.0,0.7755791505791505,0.4744208494208494,0,188819635,1.0,94409817.5,,
3110159,구의역 4번,골목상권,광진구,127.0808515528512,37.53496618456148,Q1_검증시장공백,Q1_검증시장공백,일반,False,0.1523720316671024,0.1338664863154461,1.0,0.4913127413127413,0.4739382239382239,0,138086122,12.0,10622009.384615384,,
3110750,시흥4동주민센터(서울신흥초등학교),골목상권,금천구,126.90659536161564,37.45774067716475,Q1_검증시장공백,Q1_검증시장공백,일반,False,0.7535926245659752,0.7310300101820523,1.0,0.6889478764478765,0.4736969111969112,0,125050203,2.0,41683401.0,,
3110921,서울프랑스학교,골목상권,서초구,126.99665266148172,37.49743998201074,Q1_검증시장공백,Q1_검증시장공백,일반,False,0.6215455597487889,0.6388019477427697,1.0,0.6353764478764479,0.4732142857142857,0,172406751,5.0,28734458.5,,
3130098,회기시장,전통시장,동대문구,127.05556063508617,37.59108583569478,Q1_검증시장공백,Q1_검증시장공백,일반,False,0.1424097970139719,0.2301336678278656,1.0,0.4874517374517375,0.4729729729729729,0,112938924,10.0,10267174.909090908,,
3130216,화곡중앙시장,전통시장,강서구,126.83914637585303,37.534559954145735,Q1_검증시장공백,Q1_검증시장공백,일반,False,0.8014531693381848,0.8454397486084342,1.0,0.7058397683397684,0.4722490347490347,0,141236619,2.0,47078873.0,,
3110943,법제교육센터(버들어린이공원),골목상권,서초구,127.0463842665295,37.47347311339666,Q1_검증시장공백,Q1_검증시장공백,일반,False,0.134487413429813,0.293675090748949,1.0,0.4826254826254826,0.4710424710424711,0,78204068,7.0,9775508.5,,
3110348,강북문화예술회관,골목상권,강북구,127.01467296968984,37.64216601575762,Q1_검증시장공백,Q1_검증시장공백,일반,False,0.2494794977536401,0.2073316020235083,1.0,0.5238899613899614,0.4708011583011583,0,63886102,4.0,12777220.4,,
3110150,중곡1동 마을마당,골목상권,광진구,127.0767376585975,37.56142224668868,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-0.0584731139540153,-0.1582835058702379,1.0,0.4099903474903475,0.4708011583011583,0,68875636,14.0,4591709.066666666,,
3120028,명동(명동거리),발달상권,중구,126.98370143738256,37.562788544700496,Q1_검증시장공백,Q1_검증시장공백,일반,False,1.197111508998539,1.2392975139560185,1.0,0.7992277992277992,0.4700772200772201,0,9721522073,62.0,154309874.17460316,,
3110652,양천향교역 2번,골목상권,강서구,126.83980405551264,37.5708890530949,Q1_검증시장공백,Q1_검증시장공백,일반,False,0.5917418940259118,0.5605114017471031,1.0,0.6180019305019305,0.4693532818532818,0,119669804,4.0,23933960.8,,
3111049,천호지구대(천호동자전거거리),골목상권,강동구,127.12347517955996,37.54358791690794,Q1_검증시장공백,Q1_검증시장공백,일반,False,0.6062119992963169,0.4418317504227119,1.0,0.6230694980694982,0.4686293436293436,0,125225184,4.0,25045036.8,,
3120029,을지로2가,발달상권,중구,126.98595335644625,37.565194494301046,Q3_저성과포화,Q3_저성과포화,일반,False,-0.1294733910939456,0.2277573259562406,0.3333333333333333,0.3729488416988417,0.4685086872586872,2,319377395,10.0,29034308.63636364,,
3110306,미아초등학교,골목상권,성북구,127.02254882002872,37.6085309312644,Q1_검증시장공백,Q1_검증시장공백,일반,False,0.0569098132132843,-0.4036556822626684,1.0,0.4529440154440154,0.4683880308880309,0,45075816,5.0,7512636.0,,
3110442,화랑대철도공원,골목상권,노원구,127.08997649461074,37.62434716517718,Q1_검증시장공백,Q1_검증시장공백,일반,False,0.0441103763081471,-0.0983912268425445,1.0,0.4488416988416989,0.4681467181467181,0,50505966,6.0,7215138.0,,
3110608,신월2동주민센터,골목상권,양천구,126.84586386894,37.52508137526259,Q1_검증시장공백,Q1_검증시장공백,일반,False,0.29237467843949,0.3137573337440831,1.0,0.5359555984555985,0.4674227799227799,0,92657457,6.0,13236779.57142857,,
3120153,노량진역(노량진),발달상권,동작구,126.94026621686946,37.51400342189709,Q1_검증시장공백,Q1_검증시장공백,일반,False,0.7858472885819232,0.8423025577550578,1.0,0.6949806949806949,0.4671814671814672,0,1915263435,45.0,41636161.63043478,,
3110429,공릉동 국수거리,골목상권,노원구,127.07311752729493,37.62103417354386,Q1_검증시장공백,Q1_검증시장공백,일반,False,0.018589946776423,-0.0275192554592907,1.0,0.4367760617760617,0.4666988416988417,0,99704698,15.0,6231543.625,,
3110485,연신내우체국,골목상권,은평구,126.92930584981418,37.62172941053949,Q1_검증시장공백,Q1_검증시장공백,일반,False,0.3288142913523977,0.0374410558575573,1.0,0.5521235521235521,0.4662162162162162,0,71585131,4.0,14317026.2,,
3110266,면목동우체국,골목상권,중랑구,127.09163646470414,37.5831706467708,Q1_검증시장공백,Q1_검증시장공백,일반,False,0.4145349460774739,0.4166969451549672,1.0,0.5752895752895753,0.4662162162162162,0,82332206,4.0,16466441.2,,
3110711,구로초등학교,골목상권,구로구,126.88408837350632,37.49662631952319,Q1_검증시장공백,Q1_검증시장공백,일반,False,0.259352922429688,0.084643845041567,1.0,0.5260617760617761,0.4662162162162162,0,76001798,5.0,12666966.333333334,,
3110481,불광역 7번,골목상권,은평구,126.92663056899475,37.61225839319223,Q1_검증시장공백,Q1_검증시장공백,일반,False,0.1118645231776369,0.1979083127969486,1.0,0.4657335907335908,0.4657335907335908,0,98089668,11.0,8174139.0,,
3110012,성곡미술관,골목상권,종로구,126.96934533653334,37.57330931964528,Q1_검증시장공백,Q1_검증시장공백,일반,False,0.728706502907869,0.8424904567793396,1.0,0.6701254826254827,0.465492277992278,0,433629916,12.0,33356147.384615384,,
3110418,광운대학교 남단,골목상권,노원구,127.05799308954444,37.61777199035563,Q1_검증시장공백,Q1_검증시장공백,일반,False,0.468280163700367,0.589572109512782,1.0,0.5880791505791506,0.465492277992278,0,70824365,3.0,17706091.25,,
3110524,연희세브란스병원,골목상권,서대문구,126.94428953833814,37.56422712984893,Q1_검증시장공백,Q1_검증시장공백,일반,False,0.9313978400810968,0.5224520719573557,1.0,0.7362451737451737,0.4650096525096525,0,293828042,4.0,58765608.4,,
3110520,경의중앙 신촌역,골목상권,서대문구,126.9406613584354,37.55778323587938,Q3_저성과포화,Q3_저성과포화,일반,True,-0.8954573731365727,-1.3399420465421754,0.3333333333333333,0.1772442084942085,0.4648889961389961,2,33829209,4.0,6765841.8,,
3111012,석촌역 6번,골목상권,송파구,127.10561747375874,37.50219517719213,Q1_검증시장공백,Q1_검증시장공백,일반,False,0.1265014926019922,0.1809205369288646,1.0,0.4705598455598455,0.4647683397683397,0,126291961,14.0,8419464.066666666,,
3110891,구암초등학교,골목상권,관악구,126.94814514042773,37.488373527251575,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,False,-0.0465127918955516,0.0934288344908446,1.0,0.4078185328185328,0.4647683397683397,0,42959065,9.0,4295906.5,,
3110093,우사단길,골목상권,용산구,127.00027153219374,37.53232689818709,Q1_검증시장공백,Q1_검증시장공백,일반,False,0.5269985945904061,0.6608133021170173,1.0,0.5991795366795367,0.4640444015444016,0,250471563,12.0,19267043.307692308,,
3110701,고척동성당,골목상권,구로구,126.85975871674792,37.50544781442397,Q1_검증시장공백,Q1_검증시장공백,일반,False,0.328635729339517,0.3594981646124534,1.0,0.5489864864864865,0.4640444015444015,0,69957692,4.0,13991538.4,,
3110221,의릉,골목상권,성북구,127.06111932250865,37.60398528040109,Q1_검증시장공백,Q1_검증시장공백,일반,False,0.4191442481444447,0.347531263392027,1.0,0.5738416988416988,0.4638030888030888,0,65013760,3.0,16253440.0,,
3110882,신성초등학교,골목상권,관악구,126.93625169251668,37.473023526393646,Q1_검증시장공백,Q1_검증시장공백,일반,False,0.3307459376418862,0.1525307119232223,1.0,0.549469111969112,0.4625965250965251,0,96791405,6.0,13827343.57142857,,
3120079,창동역,발달상권,도봉구,127.04768518990883,37.65239246410829,Q4_레드오션,Q4_레드오션,일반,False,0.2929332351435647,0.2172074625633714,0.5,0.5318532818532818,0.4623552123552124,1,661288756,7.0,82661094.5,,
3110187,제기동역 6번,골목상권,동대문구,127.03255763774018,37.576083873726574,Q1_검증시장공백,Q1_검증시장공백,일반,False,0.2374608422762882,0.5624128927112417,1.0,0.5125482625482626,0.4623552123552124,0,100963967,8.0,11218218.555555556,,
3110141,건대입구역 1번,골목상권,광진구,127.06643315762535,37.5431472456419,Q1_검증시장공백,Q1_검증시장공백,일반,False,0.071675718127814,-0.3192451469355508,1.0,0.4524613899613899,0.4621138996138996,0,63914981,8.0,7101664.555555556,,
3130268,상도전통시장,전통시장,동작구,126.95208443092476,37.49921430467612,Q1_검증시장공백,Q1_검증시장공백,일반,False,0.598236386207418,0.7691605738976411,1.0,0.6124517374517375,0.4609073359073359,0,145333787,6.0,20761969.57142857,,
3110804,신풍역 1번,골목상권,영등포구,126.9128197716422,37.49952522564555,Q1_검증시장공백,Q1_검증시장공백,일반,False,0.6794980987165786,0.4461134099928807,1.0,0.6467181467181468,0.4604247104247104,0,114233093,3.0,28558273.25,,
3120242,강동구청역,발달상권,강동구,127.12268220880004,37.52923581309821,Q1_검증시장공백,Q1_검증시장공백,일반,False,0.7110197388644579,0.6312309102443048,1.0,0.6580598455598455,0.4601833976833976,0,1122424202,36.0,30335789.243243244,,
3120046,이태원(이태원역),발달상권,용산구,126.99478413778355,37.534930676156144,Q1_검증시장공백,Q1_검증시장공백,일반,False,0.6970382642563777,0.8446826658218628,1.0,0.653957528957529,0.459942084942085,0,2081961998,69.0,29742314.257142857,,
3110654,까치산역 4번,골목상권,강서구,126.8412427376533,37.53303109083656,Q1_검증시장공백,Q1_검증시장공백,일반,False,0.5313735484695812,0.3945291691896134,1.0,0.597007722007722,0.459942084942085,0,240792677,12.0,18522513.615384616,,
3110496,모래내우체국,골목상권,서대문구,126.91190079630104,37.578974710278885,Q1_검증시장공백,Q1_검증시장공백,일반,False,0.8462854605870405,0.746040592375804,1.0,0.7060810810810811,0.4599420849420849,0,126734159,2.0,42244719.66666666,,
3110649,우장산역 1번,골목상권,강서구,126.83779402108571,37.55298352357683,Q1_검증시장공백,Q1_검증시장공백,일반,False,0.8949570275570835,0.9962483043967104,1.0,0.7174227799227799,0.4597007722007722,0,187359819,3.0,46839954.75,,
3110376,수송초등학교,골목상권,강북구,127.03142958043486,37.63939671921139,Q1_검증시장공백,Q1_검증시장공백,일반,False,0.0325730018766883,0.0543717579925208,1.0,0.4346042471042471,0.4597007722007722,0,85121049,14.0,5674736.6,,
3120013,이화사거리,발달상권,종로구,127.00158483982132,37.57493507964541,Q1_검증시장공백,Q1_검증시장공백,일반,False,0.9541991318345922,0.9012471814501504,1.0,0.7352799227799228,0.4592181467181467,0,1148366640,20.0,54684125.71428572,,
3110299,정릉역 1번,골목상권,성북구,127.0179830980038,37.60190042877039,Q1_검증시장공백,Q1_검증시장공백,일반,False,0.1728610173109039,0.3232661578277553,1.0,0.4823841698841699,0.4592181467181467,0,70209044,7.0,8776130.5,,
3110174,아차산역 1번,골목상권,광진구,127.0910365963174,37.55541144781092,Q1_검증시장공백,Q1_검증시장공백,일반,False,0.1852684357305989,0.3671206814272128,1.0,0.4920366795366795,0.4582528957528957,0,84962631,8.0,9440292.333333334,,
3110732,가산초등학교(세일중학교),골목상권,금천구,126.8974945811542,37.47590652203581,Q1_검증시장공백,Q1_검증시장공백,일반,False,0.4316130482696003,0.2773155590107868,1.0,0.5731177606177607,0.4582528957528957,0,92320590,5.0,15386765.0,,
3110636,방화역 2번,골목상권,강서구,126.81297954691756,37.57418328295361,Q1_검증시장공백,Q1_검증시장공백,일반,False,0.1944239297409815,0.1125922668060938,1.0,0.4954150579150579,0.4577702702702703,0,78149760,7.0,9768720.0,,
3110551,성서초등학교,골목상권,마포구,126.9095808699743,37.55953848873831,Q1_검증시장공백,Q1_검증시장공백,일반,False,0.2512288050946303,0.2092201363903372,1.0,0.5118243243243243,0.4577702702702703,0,108304834,9.0,10830483.4,,
3110823,신대방삼거리역 3번,골목상권,동작구,126.92643975532329,37.49536283253441,Q1_검증시장공백,Q1_검증시장공백,일반,False,0.3510409501501783,0.5066107650053893,1.0,0.5501930501930502,0.4575289575289575,0,81229065,5.0,13538177.5,,
3110372,강북중학교,골목상권,강북구,127.0283945689594,37.643190633332985,Q1_검증시장공백,Q1_검증시장공백,일반,False,0.183124044386691,0.0875410835253384,1.0,0.4862451737451737,0.4563223938223938,0,70337139,7.0,8792142.375,,
3120184,포이사거리(삼호물산),발달상권,서초구,127.04506367970755,37.47696053249973,Q1_검증시장공백,Q1_검증시장공백,일반,False,0.994148350180378,0.9396621227680392,1.0,0.740588803088803,0.4548745173745174,0,2864998999,51.0,55096134.59615385,,
3110852,이수역 9번,골목상권,동작구,126.97970490974784,37.48338256793148,Q1_검증시장공백,Q1_검증시장공백,일반,False,0.2064892534330447,-0.3935339335016602,1.0,0.4942084942084942,0.4546332046332046,0,102000000,10.0,9272727.272727272,,
3111044,남천초등학교,골목상권,송파구,127.14893749244364,37.49924726592884,Q1_검증시장공백,Q1_검증시장공백,일반,False,0.3886579219856969,0.0077881284998682,1.0,0.5588803088803089,0.4546332046332046,0,84155009,5.0,14025834.833333334,,
3110612,신정역 5번,골목상권,양천구,126.85592405599932,37.52343623301962,Q1_검증시장공백,Q1_검증시장공백,일반,False,0.3866748601226533,0.4881397468424993,1.0,0.5574324324324325,0.4541505791505791,0,124371598,8.0,13819066.444444444,,
3110713,구로보건소,골목상권,구로구,126.88723646192494,37.50126053635339,Q1_검증시장공백,Q1_검증시장공백,일반,False,0.0559566650112728,0.0569996284463888,1.0,0.4377413127413127,0.4541505791505791,0,109723208,19.0,5486160.4,,
3130066,행당시장상점가,전통시장,성동구,127.0333094753789,37.56119020691093,Q1_검증시장공백,Q1_검증시장공백,일반,False,1.0393272421778477,1.0567287102356282,1.0,0.7485521235521235,0.4541505791505791,0,416454770,6.0,59493538.571428575,,
3110955,논현초등학교,골목상권,강남구,127.02944076055604,37.50899626283013,Q2_잠재수요미실현,Q2_잠재수요미실현,일반,True,-0.0661552268955851,-0.4362478031633468,1.0,0.3894787644787645,0.4541505791505791,0,85166818,33.0,2504906.411764706,,
3120236,장지역(가든파이브),발달상권,송파구,127.1232994165398,37.47804006486016,Q1_검증시장공백,Q1_검증시장공백,일반,False,1.1173756796857075,1.1064779674907708,1.0,0.7652027027027026,0.4534266409266409,0,1943944037,28.0,67032553.0,,
3120238,방이역,발달상권,송파구,127.1253978901468,37.509239712678266,Q1_검증시장공백,Q1_검증시장공백,일반,False,1.4021462147919266,1.2458233508673342,1.0,0.8209459459459459,0.4531853281853282,0,2017155681,9.0,201715568.1,,
3110161,중곡역 3번,골목상권,광진구,127.08369452966215,37.56810291017622,Q1_검증시장공백,Q1_검증시장공백,일반,False,0.2419393223107988,-0.2394583095595174,1.0,0.5041023166023166,0.4529440154440154,0,80404541,7.0,10050567.625,,
