블루오션_랭킹,q2_score,q1_score,q2_residual_score,q2_supply_score,q1_residual_score,q1_supply_score,상권_코드,상권_코드_명,상권유형,residual_latest,residual_avg,supply_shortage,cafe_revenue_per_store,카페음료_점포수,찻집수_latest,매출_latest,사분면,구조적블루오션,unified_score,집객시설_수_pct,총_직장_인구_수_pct,월_평균_소득_금액_pct,총_가구_수_pct,카페_검색지수_pct,지하철_노선_수_raw,지하철_노선_수_pct,지하철_역_목록,집객시설_수_raw,총_직장_인구_수_raw,월_평균_소득_금액_raw,총_가구_수_raw,카페_검색지수_raw
543,0.4441361003861003,0.4943291505791505,0.4498069498069498,0.4384652509652509,0.5501930501930502,0.4384652509652509,3110187,제기동역 6번,골목상권,0.2374608422762882,0.5624128927112417,1.0,9178542.454545457,10.0,0,100963967,Q1_검증시장공백,False,0.4943291505791505,70.41505791505791,77.02702702702703,51.640926640926644,84.74903474903475,8.349420849420849,1,31.467181467181465,1호선 제기동역,27.0,2432.0,2668899.0,3004.0,0.25667
544,0.5909507722007722,0.4934604247104247,0.5974903474903475,0.5844111969111969,0.4025096525096525,0.5844111969111969,3120062,신설동역,발달상권,-0.1321100784033113,-0.1399449758504371,1.0,38917712.54935622,24.88888888888889,0,1007536336,Q2_잠재수요미실현,True,0.4934604247104247,94.83590733590734,87.54826254826254,52.02702702702703,86.87258687258688,30.357142857142854,3,92.76061776061776,"1호선, 2호선 신설동역, 1호선, 6호선 동묘앞역",86.0,6339.0,2670128.0,3199.0,0.6571700000000001
545,0.6193532818532819,0.4929054054054054,0.6264478764478765,0.6122586872586873,0.3735521235521235,0.6122586872586873,3120132,독산동,발달상권,-0.245686086891478,-0.3922690265008685,1.0,63428031.55862069,17.125,0,1149633072,Q2_잠재수요미실현,True,0.4929054054054054,97.2007722007722,89.86486486486487,39.092664092664094,98.93822393822393,58.059845559845556,0,3.2335907335907335,,109.0,7998.0,2530655.0,5889.0,1.3674499999999998
546,0.4440516409266409,0.4923141891891892,0.4517374517374517,0.4363658301158301,0.5482625482625483,0.4363658301158301,3111073,둔촌동역 1번(한산중학교),골목상권,0.2336480036545651,0.5137711848193542,1.0,6548910.825842696,18.77777777777778,0,129522903,Q1_검증시장공백,False,0.4923141891891892,66.98841698841699,66.31274131274131,64.38223938223938,87.06563706563706,14.671814671814673,1,31.467181467181465,"5호선 둔촌동역, nan 둔촌역, 5호선 길동역",25.0,1392.0,2850575.0,3219.0,0.4204099999999999
547,0.5258397683397683,0.4920559845559845,0.5337837837837838,0.5178957528957528,0.4662162162162162,0.5178957528957528,3110215,회기역 1번,골목상권,-0.0020817970986755,-0.1755711000431418,1.0,13829093.777777778,3.5,0,62230922,Q2_잠재수요미실현,True,0.4920559845559845,24.083011583011583,4.295366795366795,34.84555984555985,58.78378378378378,71.28378378378379,1,31.467181467181465,"1호선 회기역, 1호선 외대앞역",9.0,82.0,2486293.0,1566.0,2.0106066666666664
548,0.4558638996138996,0.4915781853281853,0.4642857142857143,0.4474420849420849,0.5357142857142857,0.4474420849420849,3110128,성원중학교,골목상권,0.1909021811617712,-0.0497160503162399,1.0,4621896.953367876,23.125,0,111503264,Q1_검증시장공백,False,0.4915781853281853,83.15637065637065,66.79536679536679,29.633204633204635,91.79536679536679,69.06370656370656,1,31.467181467181465,"nan 서울숲역, 2호선 성수역, 2호선 뚝섬역",41.0,1406.0,2435523.0,3795.0,1.8240066666666668
549,0.3995994208494208,0.4912982625482625,0.4083011583011583,0.3908976833976834,0.5916988416988417,0.3908976833976834,3120100,망원역,발달상권,0.3500913785068178,0.4707890139607503,0.5,29947045.438914027,23.55555555555556,1,735366338,Q4_레드오션,False,0.4912982625482625,82.33590733590734,73.26254826254826,60.907335907335906,24.13127413127413,81.51544401544402,1,31.467181467181465,6호선 망원역,40.0,1960.0,2791251.0,618.0,3.322376666666667
550,0.4574686293436293,0.4912524131274131,0.4662162162162162,0.4487210424710424,0.5337837837837838,0.4487210424710424,3110174,아차산역 1번,골목상권,0.1852684357305989,0.3671206814272128,1.0,7154747.873684211,10.875,0,84962631,Q1_검증시장공백,False,0.4912524131274131,35.08687258687259,48.06949806949807,41.40926640926641,70.46332046332047,70.17374517374517,1,31.467181467181465,5호선 아차산역,12.0,683.0,2557225.0,2065.0,1.9541833333333327
551,0.6209942084942085,0.4897200772200772,0.6312741312741312,0.6107142857142858,0.3687258687258687,0.6107142857142858,3120152,신대방삼거리역,발달상권,-0.2639396412176431,-0.3910689404041159,1.0,33139154.584615383,15.25,0,538511262,Q2_잠재수요미실현,True,0.4897200772200772,90.87837837837837,80.11583011583011,62.54826254826254,63.803088803088805,39.43050193050193,1,31.467181467181465,7호선 신대방삼거리역,65.0,3098.0,2812924.0,1785.0,0.8054199999999999
552,0.5494208494208495,0.4895752895752895,0.5598455598455598,0.538996138996139,0.4401544401544401,0.538996138996139,3120003,광화문역,발달상권,-0.0531249842950387,0.0561239664282177,0.5,77746677.25089179,104.125,1,8173119446,Q3_저성과포화,False,0.4895752895752895,97.2972972972973,98.45559845559846,99.42084942084942,60.32818532818533,82.33590733590734,1,31.467181467181465,5호선 광화문역,112.0,43594.0,5529064.0,1624.0,3.383226666666667
553,0.5642193532818532,0.488929777992278,0.5752895752895753,0.5531491312741312,0.4247104247104247,0.5531491312741312,3120086,태릉입구역,발달상권,-0.0895115429533497,0.0162204361817232,1.0,30465450.78787879,15.5,0,502679938,Q2_잠재수요미실현,False,0.488929777992278,65.3957528957529,62.74131274131274,79.53667953667953,48.455598455598455,43.67760617760618,2,72.77992277992279,"6호선, 7호선 태릉입구역",24.0,1207.0,3241119.0,1235.0,0.9614133333333332
554,0.743484555984556,0.4886583011583011,0.7548262548262548,0.7321428571428572,0.2451737451737451,0.7321428571428572,3120179,양재역,발달상권,-0.7179895796943647,-0.8040464588455648,1.0,73204344.19656019,49.875,0,3724271011,Q2_잠재수요미실현,True,0.4886583011583011,97.39382239382239,97.58687258687259,96.81467181467181,86.1969111969112,89.33397683397683,1,31.467181467181465,"3호선 양재역, 3호선 매봉역",122.0,27837.0,4791223.0,3183.0,5.066356666666667
555,0.5741433397683398,0.4882360038610038,0.5859073359073359,0.5623793436293436,0.4140926640926641,0.5623793436293436,3110832,노량진초등학교,골목상권,-0.1128980382451274,-1.2365476564566027,1.0,13297000.0,4.0,0,66485000,Q2_잠재수요미실현,True,0.4882360038610038,47.924710424710426,22.876447876447877,35.32818532818533,72.00772200772201,49.71042471042471,2,72.77992277992279,"1호선, 9호선 노량진역",16.0,322.0,2488371.0,2142.0,1.06431
556,0.59753861003861,0.4874999999999999,0.61003861003861,0.58503861003861,0.3899613899613899,0.58503861003861,3120056,구의역,발달상권,-0.1800075556796443,-0.1738811103066516,1.0,33515068.67052023,20.625,0,724763360,Q2_잠재수요미실현,True,0.4874999999999999,88.32046332046332,89.38223938223938,69.78764478764478,87.35521235521236,74.9034749034749,1,31.467181467181465,2호선 구의역,53.0,7498.0,2980333.0,3240.0,2.5545666666666667
557,0.4722972972972972,0.4867760617760617,0.4855212355212355,0.459073359073359,0.5144787644787645,0.459073359073359,3130098,회기시장,전통시장,0.1424097970139719,0.2301336678278656,1.0,8289095.339449542,12.625,0,112938924,Q1_검증시장공백,False,0.4867760617760617,38.56177606177606,2.0752895752895753,75.86872586872587,41.312741312741316,71.28378378378379,1,31.467181467181465,"1호선 회기역, 1호선 외대앞역",13.0,48.0,3111453.0,1035.0,2.0106066666666664
558,0.503692084942085,0.4853523166023166,0.5183397683397684,0.4890444015444015,0.4816602316602316,0.4890444015444015,3111016,송파역 2번,골목상권,0.04443399225541,-0.0047649488253351,1.0,9334739.661016949,6.375,0,68843705,Q1_검증시장공백,False,0.4853523166023166,31.177606177606176,80.79150579150578,65.25096525096525,53.95752895752896,29.102316602316602,1,31.467181467181465,8호선 송파역,11.0,3278.0,2867597.0,1404.0,0.6494266666666667
559,0.3916505791505791,0.4852799227799227,0.4063706563706564,0.3769305019305019,0.5936293436293436,0.3769305019305019,3120077,미아역,발달상권,0.3512232685413572,0.0645227837504502,0.5,29485374.409356724,20.375,1,630249878,Q4_레드오션,False,0.4852799227799227,88.65830115830116,25.57915057915058,3.7644787644787647,41.988416988416986,42.95366795366795,1,31.467181467181465,4호선 미아역,55.0,354.0,2150274.0,1047.0,0.9348633333333334
560,0.5748069498069498,0.48503861003861,0.5897683397683398,0.5598455598455598,0.4102316602316602,0.5598455598455598,3120110,목동역 8번출구,발달상권,-0.1169481101970966,-0.0853328216423724,1.0,31353814.25,19.0,0,627076285,Q2_잠재수요미실현,True,0.48503861003861,92.95366795366795,76.25482625482626,58.78378378378378,44.78764478764479,52.17181467181467,2,72.77992277992279,"5호선 목동역, 5호선 신정역, 2호선 신정네거리역",75.0,2332.0,2762406.0,1145.0,1.1613
561,0.443219111969112,0.4847249034749035,0.4584942084942085,0.4279440154440154,0.5415057915057915,0.4279440154440154,3110165,국립정신건강센터,골목상권,0.2203210402329851,0.4489903195047209,1.0,10498818.033898303,6.375,0,77428783,Q1_검증시장공백,False,0.4847249034749035,27.7027027027027,22.2007722007722,37.74131274131275,67.37451737451737,18.436293436293436,1,31.467181467181465,7호선 중곡역,10.0,310.0,2515626.0,1915.0,0.4760933333333333
562,0.5014478764478765,0.484073359073359,0.5173745173745175,0.4855212355212354,0.4826254826254826,0.4855212355212354,3110606,신한은행 신월동지점,골목상권,0.0549359189026148,0.0426441568921526,1.0,11730237.276595743,4.875,0,68915144,Q1_검증시장공백,False,0.484073359073359,68.62934362934364,37.93436293436294,37.25868725868725,80.98455598455598,13.947876447876448,2,72.77992277992279,"2호선 신정네거리역, 5호선 신정역, 2호선, 5호선 까치산역",26.0,506.0,2509484.0,2676.0,0.3838999999999999
563,0.6269305019305019,0.4831081081081081,0.6438223938223938,0.61003861003861,0.3561776061776062,0.61003861003861,3120193,도산공원교차로,발달상권,-0.3250241323000615,-0.3248585247662032,1.0,29828760.981132075,12.25,0,395231083,Q2_잠재수요미실현,True,0.4831081081081081,61.58301158301158,92.08494208494209,80.5019305019305,20.945945945945947,80.64671814671814,3,92.76061776061776,"3호선 압구정역, 7호선 학동역, 7호선 강남구청역, 3호선 신사역, 9호선 선정릉역",22.0,11206.0,3265276.0,540.0,3.3039366666666665
564,0.5369811776061777,0.4819618725868726,0.5550193050193051,0.5189430501930502,0.444980694980695,0.5189430501930502,3130095,청량리전통시장,전통시장,-0.0426429369938041,-0.0079330196970216,1.0,13050480.685714286,3.375,0,57095853,Q2_잠재수요미실현,True,0.4819618725868726,45.077220077220076,19.546332046332047,12.837837837837837,11.96911196911197,8.349420849420849,2,72.77992277992279,"1호선 제기동역, 6호선 고려대역, 6호선 안암역",15.0,274.0,2289705.0,354.0,0.25667
565,0.3304777992277992,0.4800916988416988,0.3503861003861004,0.3105694980694979,0.6496138996138996,0.3105694980694979,3110176,해오름공원,골목상권,0.597167761769974,0.5513589515066926,0.5,12801203.024390245,9.25,1,131212331,Q4_레드오션,False,0.4800916988416988,59.74903474903475,51.97876447876448,23.35907335907336,83.4942084942085,70.17374517374517,2,72.77992277992279,"5호선 아차산역, 5호선, 7호선 군자역, 7호선 중곡역",21.0,782.0,2380483.0,2891.0,1.9541833333333327
566,0.4896778474903475,0.4800253378378378,0.5096525096525096,0.4697031853281853,0.4903474903474903,0.4697031853281853,3110141,건대입구역 1번,골목상권,0.071675718127814,-0.3192451469355508,1.0,7281453.531645569,7.777777777777778,0,63914981,Q1_검증시장공백,False,0.4800253378378378,4.826254826254826,4.054054054054054,11.872586872586872,72.87644787644788,76.5926640926641,2,72.77992277992279,"2호선, 7호선 건대입구역",3.0,74.0,2282949.0,2173.0,2.7747333333333333
567,0.4825410231660232,0.4796452702702702,0.502895752895753,0.4621862934362934,0.4971042471042471,0.4621862934362934,3110744,독산동성당,골목상권,0.1056670243185422,0.0740644466528365,1.0,9757186.23529412,7.5,0,82936083,Q1_검증시장공백,False,0.4796452702702702,70.41505791505791,31.322393822393824,8.687258687258687,92.85714285714286,58.059845559845556,0,3.2335907335907335,,27.0,429.0,2232430.0,3984.0,1.3674499999999998
568,0.4543653474903475,0.4794618725868725,0.4749034749034749,0.4338272200772201,0.525096525096525,0.4338272200772201,3120018,중림동,발달상권,0.1797032190773997,0.1806408309137409,0.3333333333333333,35867866.87850467,22.77777777777778,2,852858168,Q4_레드오션,False,0.4794618725868725,77.41312741312741,83.3976833976834,93.14671814671814,58.108108108108105,28.812741312741313,2,72.77992277992279,"2호선, 5호선 충정로역",33.0,4265.0,4123022.0,1551.0,0.6398333333333334
569,0.479385859073359,0.479385859073359,0.5,0.4587717181467181,0.5,0.4587717181467181,3110481,불광역 7번,골목상권,0.1118645231776369,0.1979083127969486,1.0,8260182.568421053,10.875,0,98089668,Q1_검증시장공백,False,0.479385859073359,59.74903474903475,28.86100386100386,49.22779922779923,79.92277992277992,44.20849420849421,2,72.77992277992279,"3호선, 6호선 불광역",21.0,394.0,2632535.0,2620.0,0.98133
570,0.4327582046332046,0.479090250965251,0.4536679536679536,0.4118484555984556,0.5463320463320464,0.4118484555984556,3110620,목동보건지소,골목상권,0.2296831113221706,0.3362278792878833,1.0,8745045.333333334,12.125,0,114778720,Q1_검증시장공백,False,0.479090250965251,70.41505791505791,54.34362934362934,64.67181467181467,89.1891891891892,52.7992277992278,2,72.77992277992279,"9호선 염창역, 9호선 등촌역, 5호선 목동역",27.0,837.0,2853024.0,3420.0,1.1826866666666664
571,0.6150820463320463,0.4789816602316602,0.6361003861003861,0.5940637065637066,0.3638996138996139,0.5940637065637066,3110958,역삼역 4번,골목상권,-0.2851929332442147,-0.2991494365026565,1.0,15384389.4,5.666666666666667,0,102562596,Q2_잠재수요미실현,True,0.4789816602316602,16.312741312741313,62.35521235521235,93.05019305019306,17.471042471042473,91.98841698841699,2,72.77992277992279,"2호선 역삼역, 9호선 언주역",7.0,1181.0,4118470.0,474.0,5.20871
572,0.450965250965251,0.4789575289575289,0.472007722007722,0.4299227799227799,0.527992277992278,0.4299227799227799,3110596,서서울호수공원,골목상권,0.1818956083306666,0.2193286372825401,1.0,8444444.444444444,5.75,0,57000000,Q1_검증시장공백,False,0.4789575289575289,10.955598455598455,15.878378378378377,18.629343629343627,59.797297297297305,47.58687258687259,2,72.77992277992279,"2호선, 5호선 까치산역",5.0,234.0,2338583.0,1618.0,1.0514
573,0.5504343629343629,0.4780405405405405,0.5723938223938224,0.5284749034749034,0.4276061776061776,0.5284749034749034,3110820,성남고등학교,골목상권,-0.0795346652661237,0.059180518533044,1.0,9560428.25,7.0,0,76483426,Q2_잠재수요미실현,False,0.4780405405405405,57.818532818532816,54.054054054054056,74.5173745173745,73.26254826254826,50.530888030888036,2,72.77992277992279,"7호선 보라매역, 7호선 신대방삼거리역, 1호선 대방역, 7호선 신풍역, 7호선 장승배기역",20.0,819.0,3079450.0,2187.0,1.0845900000000002
574,0.2945101351351351,0.4779078185328185,0.3166023166023166,0.2724179536679536,0.6833976833976834,0.2724179536679536,3110725,가산동주민센터,골목상권,0.6704712667129833,0.8723422840536593,0.5,10885692.0,8.5,1,103414074,Q4_레드오션,False,0.4779078185328185,31.177606177606176,21.138996138996138,35.03861003861004,69.3050193050193,6.032818532818532,2,72.77992277992279,"7호선 남구로역, 2호선 구로디지털단지역",11.0,298.0,2486852.0,2015.0,0.1836466666666666
575,0.4546332046332046,0.4777992277992278,0.4768339768339769,0.4324324324324324,0.5231660231660231,0.4324324324324324,3110299,정릉역 1번,골목상권,0.1728610173109039,0.3232661578277553,1.0,7910878.197183099,7.875,0,70209044,Q1_검증시장공백,False,0.4777992277992278,68.62934362934364,43.62934362934363,11.293436293436294,61.67953667953668,7.818532818532818,1,31.467181467181465,"nan 정릉역, 4호선 길음역",26.0,584.0,2274929.0,1675.0,0.2419166666666666
575,0.7866795366795367,0.4777992277992278,0.8088803088803089,0.7644787644787645,0.1911196911196911,0.7644787644787645,3120220,대치역,발달상권,-1.0053919942538876,-1.2289932677003077,1.0,126614946.23529412,7.5,0,1076227043,Q2_잠재수요미실현,True,0.4777992277992278,93.53281853281852,93.14671814671814,99.9034749034749,13.079150579150578,12.837837837837837,1,31.467181467181465,3호선 대치역,79.0,12518.0,6241887.0,374.0,0.3661966666666666
577,0.5219353281853282,0.4775337837837837,0.5444015444015444,0.4994691119691119,0.4555984555984556,0.4994691119691119,3110375,서울북부고용노동지청,골목상권,-0.0211008530554792,-0.2001619463716394,1.0,16883549.333333332,2.0,0,50650648,Q2_잠재수요미실현,True,0.4775337837837837,31.177606177606176,20.752895752895753,3.3783783783783785,44.06370656370656,84.36293436293437,1,31.467181467181465,"4호선 수유역, 4호선 미아역, nan 화계역",11.0,292.0,2144109.0,1121.0,3.763073333333333
578,0.6765202702702702,0.4767133204633204,0.6998069498069498,0.6532335907335907,0.3001930501930502,0.6532335907335907,3120122,강서구청,발달상권,-0.519884184191632,-0.562810320926086,1.0,34325643.3006993,16.875,0,613570874,Q2_잠재수요미실현,True,0.4767133204633204,91.26447876447877,87.25868725868726,55.79150579150579,98.84169884169884,55.501930501930495,2,72.77992277992279,"9호선 가양역, 9호선 등촌역, 5호선 발산역, 5호선 우장산역",66.0,5982.0,2710078.0,5857.0,1.3051233333333334
579,0.4466457528957528,0.4765685328185328,0.4700772200772201,0.4232142857142856,0.5299227799227799,0.4232142857142856,3110372,강북중학교,골목상권,0.183124044386691,0.0875410835253384,1.0,7925311.436619719,7.875,0,70337139,Q1_검증시장공백,False,0.4765685328185328,24.083011583011583,8.976833976833976,8.783783783783784,62.01737451737451,84.36293436293437,1,31.467181467181465,"4호선 수유역, nan 가오리역, nan 화계역, nan 4.19민주묘지역",9.0,149.0,2232920.0,1683.0,3.763073333333333
580,0.5902992277992278,0.4763996138996139,0.6138996138996139,0.5666988416988417,0.3861003861003861,0.5666988416988417,3120065,회기역,발달상권,-0.1923214121471339,-0.1161015544732938,1.0,30203196.76551724,15.11111111111111,0,486607059,Q2_잠재수요미실현,True,0.4763996138996139,81.17760617760618,53.57142857142857,69.20849420849422,62.01737451737451,71.28378378378379,1,31.467181467181465,"1호선 회기역, 1호선 외대앞역",38.0,814.0,2965108.0,1683.0,2.0106066666666664
581,0.4283783783783783,0.4756756756756756,0.4527027027027027,0.4040540540540539,0.5472972972972973,0.4040540540540539,3110369,성신여대운정그린캠퍼스,골목상권,0.2323482272291102,0.0812137257205828,1.0,8191574.147368421,10.875,0,97274943,Q1_검증시장공백,False,0.4756756756756756,63.51351351351351,19.015444015444018,14.18918918918919,80.01930501930502,84.36293436293437,1,31.467181467181465,"4호선 수유역, 4호선 미아역, nan 화계역, nan 가오리역, nan 삼양사거리역",23.0,270.0,2303927.0,2624.0,3.763073333333333
582,0.4997828185328186,0.4756515444015444,0.5241312741312741,0.475434362934363,0.4758687258687258,0.475434362934363,3110821,보라매역 2번,골목상권,0.0330577611638034,0.3526636094629821,1.0,6557831.416666667,11.0,0,78693977,Q1_검증시장공백,False,0.4756515444015444,45.077220077220076,65.83011583011583,39.67181467181467,86.67953667953668,50.530888030888036,1,31.467181467181465,7호선 보라매역,15.0,1348.0,2541261.0,3195.0,1.0845900000000002
583,0.5989382239382239,0.4753861003861004,0.6235521235521235,0.5743243243243243,0.3764478764478765,0.5743243243243243,3110002,독립문역 1번,골목상권,-0.2378675732455306,-0.2783456439384899,1.0,20100494.4,2.125,0,62814045,Q2_잠재수요미실현,True,0.4753861003861004,53.52316602316603,34.16988416988417,85.61776061776062,5.019305019305019,26.88223938223938,1,31.467181467181465,3호선 독립문역,18.0,460.0,3463885.0,185.0,0.5638666666666667
584,0.5629874517374518,0.4751496138996138,0.5878378378378378,0.5381370656370656,0.4121621621621621,0.5381370656370656,3111014,송파나루역 2번,골목상권,-0.1153182953434885,-0.0753578524763728,1.0,12470670.054054054,3.625,0,57676849,Q2_잠재수요미실현,True,0.4751496138996138,7.866795366795366,49.42084942084942,61.100386100386096,60.71428571428571,44.739382239382245,1,31.467181467181465,9호선 송파나루역,4.0,714.0,2793952.0,1646.0,0.99092
585,0.4634471525096524,0.4740649131274131,0.4893822393822393,0.4375120656370656,0.5106177606177607,0.4375120656370656,3111023,문정역 1번,골목상권,0.1317506148667995,0.3682224896443418,1.0,5648930.795454546,13.666666666666666,0,82850985,Q1_검증시장공백,False,0.4740649131274131,27.7027027027027,85.8108108108108,62.45173745173746,40.83011583011583,73.64864864864865,2,72.77992277992279,"8호선 문정역, 3호선, 8호선 가락시장역",10.0,5173.0,2812677.0,1017.0,2.24073
586,0.5270994208494209,0.4740106177606177,0.553088803088803,0.5011100386100386,0.4469111969111969,0.5011100386100386,3110203,떡전교사거리,골목상권,-0.0366989709091427,-0.1045003578437002,1.0,9921967.027777776,4.142857142857143,0,51027259,Q2_잠재수요미실현,True,0.4740106177606177,7.866795366795366,24.71042471042471,36.38996138996139,40.83011583011583,71.28378378378379,2,72.77992277992279,"1호선 회기역, 6호선 고려대역, 1호선 제기동역",4.0,344.0,2494473.0,1017.0,2.0106066666666664
587,0.3108108108108108,0.4739382239382239,0.3368725868725869,0.2847490347490347,0.6631274131274131,0.2847490347490347,3110557,홍대부속여중고앞,골목상권,0.6274166262825638,0.6959058523553803,0.5,9400205.818181818,15.5,1,155103396,Q4_레드오션,False,0.4739382239382239,47.924710424710426,59.94208494208494,73.84169884169884,64.0926640926641,81.51544401544402,2,72.77992277992279,"6호선 망원역, 2호선 홍대입구역, 2호선, 6호선 합정역, nan 가좌역, 6호선 마포구청역",16.0,1045.0,3059877.0,1801.0,3.322376666666667
588,0.610472972972973,0.4734073359073359,0.6370656370656371,0.583880308880309,0.3629343629343629,0.583880308880309,3120240,개롱역,발달상권,-0.2933461337426273,-0.2925143381267053,1.0,33774220.43564356,11.625,0,426399533,Q2_잠재수요미실현,True,0.4734073359073359,83.15637065637065,77.7992277992278,75.0,58.25289575289575,11.96911196911197,1,31.467181467181465,5호선 개롱역,41.0,2563.0,3083382.0,1555.0,0.3444399999999999
589,0.4936233108108108,0.4733530405405405,0.5202702702702703,0.4669763513513513,0.4797297297297297,0.4669763513513513,3110056,신당역 3번,골목상권,0.0432049953165822,-0.0215310649191775,1.0,10098810.88372093,9.75,0,108562217,Q1_검증시장공백,False,0.4733530405405405,71.71814671814671,37.30694980694981,22.683397683397683,78.18532818532819,86.87258687258688,2,72.77992277992279,"2호선, 6호선 신당역",28.0,499.0,2376257.0,2493.0,4.4479066666666665
590,0.5819473938223938,0.4728740347490348,0.609073359073359,0.5548214285714286,0.3909266409266409,0.5548214285714286,3120015,종로6가,발달상권,-0.1795355443020376,-0.1260224231048078,1.0,28725390.88,11.5,0,359067386,Q2_잠재수요미실현,True,0.4728740347490348,78.86100386100387,70.07722007722008,43.43629343629344,3.3783783783783785,67.47104247104248,2,72.77992277992279,"1호선, 4호선 동대문역",35.0,1620.0,2575455.0,101.0,1.7347566666666667
591,0.4319498069498069,0.4724903474903474,0.4594594594594594,0.4044401544401544,0.5405405405405406,0.4044401544401544,3111088,고덕동성당,골목상권,0.2201116664959457,0.4849137796272877,1.0,5957076.6,9.0,0,59570766,Q1_검증시장공백,False,0.4724903474903474,35.08687258687259,41.02316602316603,21.525096525096522,39.96138996138996,38.465250965250966,1,31.467181467181465,5호선 고덕역,12.0,550.0,2369104.0,1005.0,0.7884566666666667
592,0.4998069498069498,0.4718146718146718,0.527992277992278,0.4716216216216216,0.472007722007722,0.4716216216216216,3110158,중곡3동주민센터,골목상권,0.0262562833788955,0.0135189833738276,1.0,13734295.37704918,5.777777777777778,0,93088002,Q1_검증시장공백,False,0.4718146718146718,78.86100386100387,18.870656370656373,20.945945945945947,90.49227799227799,18.436293436293436,1,31.467181467181465,7호선 중곡역,35.0,268.0,2363691.0,3564.0,0.4760933333333333
593,0.7130248552123553,0.4717121138996138,0.7413127413127414,0.684736969111969,0.2586872586872586,0.684736969111969,3120157,신림역(신림),발달상권,-0.6525132238120861,-0.6926339980298961,1.0,55500651.84680851,28.375,0,1630331648,Q2_잠재수요미실현,True,0.4717121138996138,98.16602316602317,70.17374517374517,33.011583011583014,99.61389961389962,79.92277992277992,1,31.467181467181465,2호선 신림역,147.0,1622.0,2474170.0,7649.0,3.3009866666666667
594,0.6682915057915058,0.4713803088803089,0.696911196911197,0.6396718146718147,0.3030888030888031,0.6396718146718147,3120159,서울대입구역,발달상권,-0.5174035201986484,-0.6337054764683292,1.0,59569443.61904762,30.5,0,1876437474,Q2_잠재수요미실현,True,0.4713803088803089,97.05598455598455,88.12741312741312,71.62162162162163,99.7104247104247,87.88610038610038,1,31.467181467181465,2호선 서울대입구역,108.0,6550.0,3006858.0,8636.0,4.52646
595,0.5502895752895752,0.471138996138996,0.5791505791505791,0.5214285714285714,0.4208494208494208,0.5214285714285714,3111017,송파나루역 3번,골목상권,-0.1010143451308636,-0.0932898410781485,1.0,12673601.25,3.0,0,50694405,Q2_잠재수요미실현,True,0.471138996138996,20.125482625482626,49.32432432432432,49.32432432432432,17.13320463320463,44.739382239382245,1,31.467181467181465,9호선 송파나루역,8.0,712.0,2632906.0,465.0,0.99092
596,0.7007842664092665,0.4700892857142857,0.7306949806949807,0.6708735521235522,0.2693050193050193,0.6708735521235522,3120011,종로4가,발달상권,-0.6064517522820623,-0.4649871134048197,1.0,50754135.62352941,9.625,0,539262691,Q2_잠재수요미실현,True,0.4700892857142857,72.82818532818533,84.84555984555985,95.07722007722008,15.974903474903476,23.455598455598455,4,97.39382239382239,"1호선 종로5가역, 1호선, 3호선, 5호선 종로3가역, 2호선, 5호선 을지로4가역",29.0,4831.0,4415156.0,438.0,0.5129766666666667
597,0.5657697876447876,0.4692446911196911,0.5965250965250966,0.5350144787644787,0.4034749034749035,0.5350144787644787,3110903,방배아이파크아파트,골목상권,-0.1316299555288722,-0.2044626291641268,1.0,12780655.111111112,6.875,0,100647659,Q2_잠재수요미실현,True,0.4692446911196911,31.177606177606176,79.15057915057915,88.7065637065637,60.08687258687259,93.82239382239382,2,72.77992277992279,"7호선 이수역, 7호선 내방역, 9호선 구반포역, 7호선 남성역",11.0,2902.0,3686493.0,1622.0,5.904236666666667
598,0.6670849420849421,0.4692084942084942,0.6978764478764479,0.6362934362934363,0.3021235521235521,0.6362934362934363,3120090,연신내역,발달상권,-0.5183126031443557,-0.4054104010575309,1.0,47910670.60344827,11.88888888888889,0,617515310,Q2_잠재수요미실현,True,0.4692084942084942,96.62162162162163,61.969111969111964,43.62934362934363,76.73745173745174,42.084942084942085,2,72.77992277992279,"3호선, 6호선 연신내역",99.0,1147.0,2577405.0,2375.0,0.8865533333333334
599,0.5144787644787645,0.469111969111969,0.5453667953667953,0.4835907335907335,0.4546332046332046,0.4835907335907335,3110218,답십리사거리,골목상권,-0.0224791533473691,-0.0664058100790103,1.0,8545617.23076923,5.5,0,55546512,Q2_잠재수요미실현,True,0.469111969111969,68.62934362934364,59.6042471042471,7.722007722007722,48.6003861003861,22.635135135135133,1,31.467181467181465,"5호선 답십리역, 5호선 마장역",26.0,1022.0,2222772.0,1239.0,0.5122366666666667
600,0.6502413127413127,0.4687741312741312,0.6814671814671815,0.619015444015444,0.3185328185328185,0.619015444015444,3120059,구삼강변맛길,발달상권,-0.4601848934536541,-0.2997281523720758,1.0,41697014.0,11.0,0,500364168,Q2_잠재수요미실현,True,0.4687741312741312,66.98841698841699,82.43243243243244,92.95366795366795,65.54054054054053,74.9034749034749,2,72.77992277992279,"2호선 구의역, 5호선 광나루역",25.0,3984.0,4089061.0,1850.0,2.5545666666666667
