블루오션_랭킹,q2_score,q1_score,q2_residual_score,q2_supply_score,q1_residual_score,q1_supply_score,상권_코드,상권_코드_명,상권유형,residual_latest,residual_avg,supply_shortage,cafe_revenue_per_store,카페음료_점포수,찻집수_latest,매출_latest,사분면,구조적블루오션
538,0.4966216216216216,0.4020270270270271,0.5945945945945945,0.3986486486486487,0.40540540540540543,0.3986486486486487,3120096,"이화여대(이대역, 이대)",발달상권,-0.1266218838451465,0.1525559642879418,0.5,35285359.15151515,32.0,1,1164416852,Q3_저성과포화,False
540,0.4956563706563707,0.3701737451737452,0.6254826254826256,0.3658301158301159,0.3745173745173745,0.3658301158301159,3110404,신창초등학교,골목상권,-0.2444175738385254,-0.7875628419401437,1.0,3925695.238095238,20.0,0,82439600,Q2_잠재수요미실현,True
541,0.49517374517374513,0.4864864864864865,0.5086872586872586,0.4816602316602317,0.49131274131274133,0.4816602316602317,3110778,구로디지털단지역 4번,골목상권,0.0745169825171743,0.0209960113087264,1.0,11828129.42857143,6.0,0,82796906,Q1_검증시장공백,False
542,0.4949324324324324,0.7130791505791505,0.28185328185328185,0.708011583011583,0.7181467181467182,0.708011583011583,3120014,종로5가역,발달상권,0.7592746318601051,0.6959291948504673,1.0,61796973.10714286,27.0,0,1730315247,Q1_검증시장공백,False
543,0.4946911196911197,0.35666023166023164,0.638030888030888,0.35135135135135137,0.36196911196911197,0.35135135135135137,3110080,해방촌예술마을,골목상권,-0.3023924629163588,-0.1711850972650496,1.0,2989431.9411764704,16.0,0,50820343,Q2_잠재수요미실현,True
544,0.4939671814671815,0.423503861003861,0.5704633204633205,0.4174710424710425,0.4295366795366795,0.4174710424710425,3130315,문정동 로데오거리 상점가(문정동 로데오거리),전통시장,-0.0759494888315863,-0.1132639133806089,1.0,7238333.461538462,12.0,0,94098335,Q2_잠재수요미실현,True
545,0.49348455598455604,0.6788127413127414,0.3146718146718147,0.6722972972972974,0.6853281853281853,0.6722972972972974,3130214,송화벽화시장(송화골목시장),전통시장,0.6737585401523845,0.6364082882258238,1.0,45123729.75,3.0,0,180494919,Q1_검증시장공백,False
546,0.4932432432432433,0.3861003861003861,0.6071428571428572,0.37934362934362936,0.39285714285714285,0.37934362934362936,3110699,덕의초등학교,골목상권,-0.1633605927180603,-0.0259416193733667,1.0,4534795.777777778,8.0,0,40813162,Q2_잠재수요미실현,True
547,0.4920366795366795,0.700530888030888,0.2915057915057915,0.6925675675675675,0.7084942084942085,0.6925675675675675,3110972,강남세브란스병원미래의학연구센터,골목상권,0.7394533042679505,-0.0365070843816207,1.0,53829276.666666664,2.0,0,161487830,Q1_검증시장공백,False
548,0.4917953667953668,0.7466216216216217,0.24517374517374513,0.7384169884169884,0.7548262548262549,0.7384169884169884,3120171,서초3동사거리,발달상권,0.8867260341650791,0.8196322856419537,1.0,83218673.3478261,22.0,0,1914029487,Q1_검증시장공백,False
549,0.49155405405405406,0.5803571428571429,0.41119691119691115,0.571911196911197,0.5888030888030888,0.571911196911197,3110863,난우초등학교,골목상권,0.3385118258647495,0.6330102620917764,1.0,20693305.0,3.0,0,82773220,Q1_검증시장공백,False
550,0.4908301158301158,0.5728764478764479,0.41795366795366795,0.5637065637065637,0.582046332046332,0.5637065637065637,3110896,관악우성아파트,골목상권,0.3150550357589026,-1.2794944577952032,1.0,19478558.8,4.0,0,97392794,Q1_검증시장공백,False
551,0.4897442084942085,0.5022924710424711,0.4874517374517374,0.49203667953667957,0.5125482625482626,0.49203667953667957,3120210,선릉역,발달상권,0.1372652156370932,-0.2728242111745815,0.3333333333333333,127107472.84615384,77.0,2,9914382882,Q4_레드오션,False
552,0.4896235521235522,0.5967664092664093,0.3928571428571429,0.5863899613899615,0.6071428571428571,0.5863899613899615,3130132,삼양골목시장(삼양시장),전통시장,0.3911136868555545,0.4649836648043385,1.0,23857047.6,4.0,0,119285238,Q1_검증시장공백,False
553,0.48962355212355213,0.6566119691119692,0.33301158301158296,0.6462355212355213,0.666988416988417,0.6462355212355213,3130056,용산용문시장,전통시장,0.6324201469109703,0.2770431789699046,1.0,36506461.5,3.0,0,146025846,Q1_검증시장공백,False
554,0.4888996138996139,0.5912162162162162,0.39768339768339767,0.5801158301158301,0.6023166023166023,0.5801158301158301,3110659,화곡역 4번,골목상권,0.3839776799683427,0.4385276974642301,1.0,22055320.3,9.0,0,220553203,Q1_검증시장공백,False
554,0.4888996138996139,0.7794401544401545,0.20945945945945943,0.7683397683397684,0.7905405405405406,0.7683397683397684,3120229,방이동먹자골목,발달상권,1.0165549663803368,0.8404755077518895,1.0,151373784.375,15.0,0,2421980550,Q1_검증시장공백,False
556,0.48817567567567566,0.4968629343629344,0.4913127413127413,0.48503861003861004,0.5086872586872587,0.48503861003861004,3110627,신정롯데캐슬아파트,골목상권,0.1291662329208236,-0.0347124078480057,1.0,12190081.5,7.0,0,97520652,Q1_검증시장공백,False
557,0.48721042471042475,0.6947393822393823,0.2924710424710425,0.681949806949807,0.7075289575289575,0.681949806949807,3130110,면목골목시장(면목시장),전통시장,0.7394406898368722,0.6403929619143922,1.0,49434493.0,2.0,0,148303479,Q1_검증시장공백,False
558,0.4872104247104247,0.40033783783783783,0.5868725868725868,0.3875482625482626,0.41312741312741313,0.3875482625482626,3111078,굽은다리역 4번,골목상권,-0.1149204893134587,0.3543203078856767,1.0,4991595.0,15.0,0,79865520,Q2_잠재수요미실현,False
559,0.48696911196911197,0.07577220077220077,0.9111969111969112,0.06274131274131274,0.0888030888030888,0.06274131274131274,3110766,대림역 5번,골목상권,-1.8785998953453455,-1.7076077574523911,0.5,966359.2222222222,8.0,1,8697233,Q3_저성과포화,True
560,0.4864864864864865,0.7393822393822395,0.24710424710424705,0.725868725868726,0.752895752895753,0.725868725868726,3110792,영등포역 2번,골목상권,0.8814479445895884,0.7276681080812897,1.0,71264717.33333333,2.0,0,213794152,Q1_검증시장공백,False
560,0.4864864864864865,0.46814671814671815,0.5183397683397684,0.45463320463320467,0.48166023166023164,0.45463320463320467,3111016,송파역 2번,골목상권,0.04443399225541,-0.0047649488253351,1.0,9834815.0,6.0,0,68843705,Q1_검증시장공백,False
562,0.48552123552123555,0.39671814671814676,0.5888030888030888,0.38223938223938225,0.4111969111969112,0.38223938223938225,3110305,보문역 5번,골목상권,-0.1163399063805883,-1.1327436556019037,1.0,4632086.588235294,16.0,0,78745472,Q2_잠재수요미실현,True
563,0.4855212355212355,0.42374517374517373,0.5617760617760618,0.4092664092664093,0.43822393822393824,0.4092664092664093,3111069,천호1동주민센터,골목상권,-0.0627592295612302,-0.1572739433780879,1.0,6701299.75,7.0,0,53610398,Q2_잠재수요미실현,True
564,0.48503861003861004,0.40202702702702703,0.583011583011583,0.38706563706563707,0.416988416988417,0.38706563706563707,3120001,서대문역,발달상권,-0.1096817295413998,-0.0550560935490595,0.5,32079400.5,23.0,1,769905612,Q3_저성과포화,True
565,0.48407335907335913,0.5738416988416989,0.41023166023166024,0.557915057915058,0.5897683397683398,0.557915057915058,3110838,상도1동주민센터앞,골목상권,0.3423354486026078,-0.0137696916883633,1.0,18737743.5,3.0,0,74950974,Q1_검증시장공백,False
566,0.4840733590733591,0.5622586872586872,0.4218146718146718,0.5463320463320464,0.5781853281853282,0.5463320463320464,3130067,왕십리도선동상점가,전통시장,0.3033032616764615,0.2447275943284129,1.0,17044301.875,15.0,0,272708830,Q1_검증시장공백,False
567,0.48383204633204635,0.5552606177606177,0.4285714285714286,0.5390926640926641,0.5714285714285714,0.5390926640926641,3130115,우림골목시장,전통시장,0.2952520102020521,-0.0574531773357781,1.0,16341319.666666666,5.0,0,98047918,Q1_검증시장공백,False
568,0.4835907335907336,0.4971042471042471,0.4864864864864865,0.48069498069498073,0.5135135135135135,0.48069498069498073,3130204,경창시장,전통시장,0.1411030536716246,0.1660408258226628,1.0,11781330.5,5.0,0,70687983,Q1_검증시장공백,False
569,0.48262548262548266,0.4797297297297297,0.502895752895753,0.4623552123552124,0.4971042471042471,0.4623552123552124,3110744,독산동성당,골목상권,0.1056670243185422,0.0740644466528365,1.0,10367010.375,7.0,0,82936083,Q1_검증시장공백,False
570,0.4823841698841699,0.4621138996138996,0.5202702702702703,0.4444980694980695,0.4797297297297297,0.4444980694980695,3110056,신당역 3번,골목상권,0.0432049953165822,-0.0215310649191775,1.0,9046851.416666666,11.0,0,108562217,Q1_검증시장공백,False
571,0.48214285714285715,0.458011583011583,0.5241312741312741,0.44015444015444016,0.47586872586872586,0.44015444015444016,3110821,보라매역 2번,골목상권,0.0330577611638034,0.3526636094629821,1.0,8743775.222222222,8.0,0,78693977,Q1_검증시장공백,False
571,0.48214285714285715,0.0834942084942085,0.8986486486486487,0.06563706563706564,0.10135135135135136,0.06563706563706564,3111085,묘곡초등학교(고덕아이파크아파트),골목상권,-1.6830293828639995,-1.1843545518663123,0.5,1037101.8181818182,10.0,1,11408120,Q3_저성과포화,True
573,0.4819015444015444,0.57746138996139,0.40444015444015446,0.5593629343629344,0.5955598455598455,0.5593629343629344,3110949,한남IC,골목상권,0.3552334545686264,0.2665761811023894,1.0,18773944.6,9.0,0,187739446,Q1_검증시장공백,False
574,0.48166023166023164,0.1361003861003861,0.8455598455598455,0.11776061776061776,0.15444015444015444,0.11776061776061776,3110926,신중초등학교,골목상권,-1.276776381728947,-0.99249161053018,0.5,3589551.75,7.0,1,28716414,Q3_저성과포화,True
575,0.48117760617760613,0.597972972972973,0.38320463320463316,0.5791505791505791,0.6167953667953668,0.5791505791505791,3110501,연희어린이공원,골목상권,0.4382263098801502,0.5462867376055257,1.0,21788678.25,3.0,0,87154713,Q1_검증시장공백,False
576,0.4797297297297297,0.5183397683397684,0.46138996138996136,0.4980694980694981,0.5386100386100386,0.4980694980694981,3111037,Sh수협은행 오금동금융센터(아랫말어린이공원),골목상권,0.2043963022434098,0.3801818293380184,1.0,12979672.0,3.0,0,51918688,Q1_검증시장공백,False
577,0.47948841698841704,0.700530888030888,0.278957528957529,0.6800193050193051,0.721042471042471,0.6800193050193051,3120010,원남동사거리,발달상권,0.7698544461433237,0.0390621975534206,1.0,48590880.1875,15.0,0,777454083,Q1_검증시장공백,False
578,0.479488416988417,0.7796814671814671,0.1998069498069498,0.7591698841698842,0.8001930501930502,0.7591698841698842,3110354,삼각산119안전센터,골목상권,1.062788164682388,0.9436033723032184,1.0,121466787.0,0.0,0,121466787,Q1_검증시장공백,False
579,0.47924710424710426,0.7186293436293436,0.26061776061776065,0.6978764478764479,0.7393822393822393,0.6978764478764479,3110720,대림역 2번,골목상권,0.8241499949690585,-0.1747695230227811,1.0,56418868.0,2.0,0,169256604,Q1_검증시장공백,False
580,0.478523166023166,0.7931949806949807,0.1853281853281853,0.7717181467181468,0.8146718146718147,0.7717181467181468,3110865,남강고등학교(남강중학교),골목상권,1.1284175736486048,1.0976160415109493,1.0,167954691.0,1.0,0,335909382,Q1_검증시장공백,False
581,0.47779922779922784,0.5193050193050193,0.4584942084942085,0.49710424710424717,0.5415057915057915,0.49710424710424717,3110165,국립정신건강센터,골목상권,0.2203210402329851,0.4489903195047209,1.0,12904797.166666666,5.0,0,77428783,Q1_검증시장공백,False
582,0.4775579150579151,0.12041505791505791,0.8571428571428572,0.09797297297297297,0.14285714285714285,0.09797297297297297,3111071,천동초등학교,골목상권,-1.3320528455675813,-1.3029516626744728,0.5,2449901.8,4.0,1,12249509,Q3_저성과포화,True
583,0.47731660231660233,0.680984555984556,0.29633204633204635,0.6583011583011583,0.7036679536679536,0.6583011583011583,3111046,마천역(마천초등학교),골목상권,0.7255064879022619,0.7058573712682801,1.0,40792299.6,4.0,0,203961498,Q1_검증시장공백,False
584,0.4768339768339768,0.4276061776061776,0.5492277992277992,0.40444015444015446,0.45077220077220076,0.40444015444015446,3110219,삼육보건대학교,골목상권,-0.0315320796896223,-0.0596577763732,1.0,6334548.125,15.0,0,101352770,Q2_잠재수요미실현,True
585,0.47659266409266415,0.425434362934363,0.5511583011583012,0.4020270270270271,0.44884169884169883,0.4020270270270271,3110552,성미산체육관,골목상권,-0.034983847096182,-0.1159621873465438,1.0,6215198.875,7.0,0,49721591,Q2_잠재수요미실현,True
586,0.4765926640926641,0.4051640926640927,0.5714285714285714,0.3817567567567568,0.42857142857142855,0.3817567567567568,3111034,오동나무공원(송파레미니스1단지),골목상권,-0.0761219056377058,-0.6456607260926934,1.0,4631168.928571428,13.0,0,64836365,Q2_잠재수요미실현,True
587,0.4763513513513514,0.4174710424710425,0.5588803088803089,0.39382239382239387,0.4411196911196911,0.39382239382239387,3110477,은평세무서,골목상권,-0.0484090591226795,-0.028323667310207,1.0,5671178.6,9.0,0,56711786,Q2_잠재수요미실현,True
588,0.47611003861003864,0.7859555984555985,0.19015444015444016,0.7620656370656371,0.8098455598455598,0.7620656370656371,3120151,보라매공원,발달상권,1.109419750111858,1.0120827021420535,1.0,130007906.52,24.0,0,3250197663,Q1_검증시장공백,False
589,0.47586872586872586,0.5,0.47586872586872586,0.47586872586872586,0.5241312741312741,0.47586872586872586,3120187,신논현역,발달상권,0.1784355700187134,0.1461283310106671,0.5,67088594.57954545,87.0,1,5903796323,Q4_레드오션,False
590,0.4751447876447876,0.7878861003861004,0.18725868725868722,0.763030888030888,0.8127413127413128,0.763030888030888,3120204,르네상스호텔사거리,발달상권,1.1184120393392654,1.069784765564965,1.0,132112226.1111111,26.0,0,3567030105,Q1_검증시장공백,False
591,0.47442084942084944,0.7755791505791505,0.1988416988416989,0.75,0.8011583011583011,0.75,3130260,신대방1동골목상권,전통시장,1.0637443820656642,0.9891328755137312,1.0,94409817.5,1.0,0,188819635,Q1_검증시장공백,False
592,0.47393822393822393,0.4913127413127413,0.48262548262548266,0.46525096525096526,0.5173745173745173,0.46525096525096526,3110159,구의역 4번,골목상권,0.1523720316671024,0.1338664863154461,1.0,10622009.384615384,12.0,0,138086122,Q1_검증시장공백,False
593,0.4736969111969112,0.6889478764478765,0.2847490347490348,0.6626447876447876,0.7152509652509652,0.6626447876447876,3110750,시흥4동주민센터(서울신흥초등학교),골목상권,0.7535926245659752,0.7310300101820523,1.0,41683401.0,2.0,0,125050203,Q1_검증시장공백,False
594,0.47321428571428575,0.6353764478764479,0.33783783783783783,0.6085907335907337,0.6621621621621622,0.6085907335907337,3110921,서울프랑스학교,골목상권,0.6215455597487889,0.6388019477427697,1.0,28734458.5,5.0,0,172406751,Q1_검증시장공백,False
595,0.47297297297297297,0.4874517374517375,0.4855212355212355,0.46042471042471045,0.5144787644787645,0.46042471042471045,3130098,회기시장,전통시장,0.1424097970139719,0.2301336678278656,1.0,10267174.909090908,10.0,0,112938924,Q1_검증시장공백,False
596,0.47224903474903474,0.7058397683397684,0.26640926640926643,0.678088803088803,0.7335907335907336,0.678088803088803,3130216,화곡중앙시장,전통시장,0.8014531693381848,0.8454397486084342,1.0,47078873.0,2.0,0,141236619,Q1_검증시장공백,False
597,0.4710424710424711,0.48262548262548266,0.48841698841698844,0.4536679536679537,0.5115830115830116,0.4536679536679537,3110943,법제교육센터(버들어린이공원),골목상권,0.134487413429813,0.293675090748949,1.0,9775508.5,7.0,0,78204068,Q1_검증시장공백,False
598,0.4708011583011583,0.5238899613899614,0.44691119691119696,0.49469111969111973,0.553088803088803,0.49469111969111973,3110348,강북문화예술회관,골목상권,0.2494794977536401,0.2073316020235083,1.0,12777220.4,4.0,0,63886102,Q1_검증시장공백,False
598,0.4708011583011583,0.4099903474903475,0.5608108108108107,0.38079150579150584,0.4391891891891892,0.38079150579150584,3110150,중곡1동 마을마당,골목상권,-0.0584731139540153,-0.1582835058702379,1.0,4591709.066666666,14.0,0,68875636,Q2_잠재수요미실현,True
600,0.4700772200772201,0.7992277992277992,0.1708494208494209,0.7693050193050193,0.8291505791505791,0.7693050193050193,3120028,명동(명동거리),발달상권,1.197111508998539,1.2392975139560185,1.0,154309874.17460316,62.0,0,9721522073,Q1_검증시장공백,False
601,0.46935328185328185,0.6180019305019305,0.3513513513513513,0.5873552123552124,0.6486486486486487,0.5873552123552124,3110652,양천향교역 2번,골목상권,0.5917418940259118,0.5605114017471031,1.0,23933960.8,4.0,0,119669804,Q1_검증시장공백,False
602,0.46862934362934366,0.6230694980694982,0.34555984555984554,0.5916988416988418,0.6544401544401545,0.5916988416988418,3111049,천호지구대(천호동자전거거리),골목상권,0.6062119992963169,0.4418317504227119,1.0,25045036.8,4.0,0,125225184,Q1_검증시장공백,False
603,0.4685086872586872,0.3729488416988417,0.5955598455598455,0.34145752895752896,0.40444015444015446,0.34145752895752896,3120029,을지로2가,발달상권,-0.1294733910939456,0.2277573259562406,0.3333333333333333,29034308.636363637,10.0,2,319377395,Q3_저성과포화,False
604,0.4683880308880309,0.4529440154440154,0.5154440154440154,0.42133204633204635,0.48455598455598453,0.42133204633204635,3110306,미아초등학교,골목상권,0.0569098132132843,-0.4036556822626684,1.0,7512636.0,5.0,0,45075816,Q1_검증시장공백,False
605,0.46814671814671815,0.4488416988416989,0.5193050193050193,0.41698841698841704,0.4806949806949807,0.41698841698841704,3110442,화랑대철도공원,골목상권,0.0441103763081471,-0.0983912268425445,1.0,7215138.0,6.0,0,50505966,Q1_검증시장공백,False
606,0.4674227799227799,0.5359555984555985,0.43146718146718144,0.5033783783783784,0.5685328185328186,0.5033783783783784,3110608,신월2동주민센터,골목상권,0.29237467843949,0.3137573337440831,1.0,13236779.57142857,6.0,0,92657457,Q1_검증시장공백,False
607,0.4671814671814672,0.6949806949806949,0.2722007722007722,0.6621621621621622,0.7277992277992278,0.6621621621621622,3120153,노량진역(노량진),발달상권,0.7858472885819232,0.8423025577550578,1.0,41636161.63043478,45.0,0,1915263435,Q1_검증시장공백,False
608,0.4666988416988417,0.43677606177606176,0.5299227799227799,0.4034749034749035,0.4700772200772201,0.4034749034749035,3110429,공릉동 국수거리,골목상권,0.018589946776423,-0.0275192554592907,1.0,6231543.625,15.0,0,99704698,Q1_검증시장공백,False
609,0.46621621621621623,0.5521235521235521,0.4140926640926641,0.5183397683397684,0.5859073359073359,0.5183397683397684,3110485,연신내우체국,골목상권,0.3288142913523977,0.0374410558575573,1.0,14317026.2,4.0,0,71585131,Q1_검증시장공백,False
609,0.46621621621621623,0.5752895752895753,0.390926640926641,0.5415057915057915,0.609073359073359,0.5415057915057915,3110266,면목동우체국,골목상권,0.4145349460774739,0.4166969451549672,1.0,16466441.2,4.0,0,82332206,Q1_검증시장공백,False
609,0.46621621621621623,0.5260617760617761,0.44015444015444016,0.4922779922779923,0.5598455598455598,0.4922779922779923,3110711,구로초등학교,골목상권,0.259352922429688,0.084643845041567,1.0,12666966.333333334,5.0,0,76001798,Q1_검증시장공백,False
612,0.4657335907335908,0.4657335907335908,0.5,0.4314671814671815,0.5,0.4314671814671815,3110481,불광역 7번,골목상권,0.1118645231776369,0.1979083127969486,1.0,8174139.0,11.0,0,98089668,Q1_검증시장공백,False
613,0.465492277992278,0.6701254826254827,0.29536679536679533,0.6356177606177607,0.7046332046332047,0.6356177606177607,3110012,성곡미술관,골목상권,0.728706502907869,0.8424904567793396,1.0,33356147.384615384,12.0,0,433629916,Q1_검증시장공백,False
613,0.465492277992278,0.5880791505791506,0.3774131274131274,0.5535714285714286,0.6225868725868726,0.5535714285714286,3110418,광운대학교 남단,골목상권,0.468280163700367,0.589572109512782,1.0,17706091.25,3.0,0,70824365,Q1_검증시장공백,False
615,0.46500965250965254,0.7362451737451737,0.2287644787644788,0.7012548262548263,0.7712355212355212,0.7012548262548263,3110524,연희세브란스병원,골목상권,0.9313978400810968,0.5224520719573557,1.0,58765608.4,4.0,0,293828042,Q1_검증시장공백,False
616,0.46488899613899615,0.1772442084942085,0.7876447876447876,0.14213320463320464,0.21235521235521235,0.14213320463320464,3110520,경의중앙 신촌역,골목상권,-0.8954573731365727,-1.3399420465421754,0.3333333333333333,6765841.8,4.0,2,33829209,Q3_저성과포화,True
617,0.46476833976833976,0.47055984555984554,0.4942084942084942,0.43532818532818535,0.5057915057915058,0.43532818532818535,3111012,석촌역 6번,골목상권,0.1265014926019922,0.1809205369288646,1.0,8419464.066666666,14.0,0,126291961,Q1_검증시장공백,False
617,0.46476833976833976,0.40781853281853286,0.5569498069498069,0.3725868725868726,0.44305019305019305,0.3725868725868726,3110891,구암초등학교,골목상권,-0.0465127918955516,0.0934288344908446,1.0,4295906.5,9.0,0,42959065,Q2_잠재수요미실현,False
619,0.4640444015444016,0.5991795366795367,0.3648648648648649,0.5632239382239382,0.6351351351351351,0.5632239382239382,3110093,우사단길,골목상권,0.5269985945904061,0.6608133021170173,1.0,19267043.307692308,12.0,0,250471563,Q1_검증시장공백,False
620,0.4640444015444015,0.5489864864864865,0.415057915057915,0.513030888030888,0.584942084942085,0.513030888030888,3110701,고척동성당,골목상권,0.328635729339517,0.3594981646124534,1.0,13991538.4,4.0,0,69957692,Q1_검증시장공백,False
621,0.4638030888030888,0.5738416988416988,0.38996138996138996,0.5376447876447876,0.61003861003861,0.5376447876447876,3110221,의릉,골목상권,0.4191442481444447,0.347531263392027,1.0,16253440.0,3.0,0,65013760,Q1_검증시장공백,False
622,0.4625965250965251,0.549469111969112,0.4131274131274131,0.5120656370656371,0.5868725868725869,0.5120656370656371,3110882,신성초등학교,골목상권,0.3307459376418862,0.1525307119232223,1.0,13827343.57142857,6.0,0,96791405,Q1_검증시장공백,False
623,0.4623552123552124,0.5318532818532818,0.43050193050193053,0.4942084942084942,0.5694980694980695,0.4942084942084942,3120079,창동역,발달상권,0.2929332351435647,0.2172074625633714,0.5,82661094.5,7.0,1,661288756,Q4_레드오션,False
623,0.4623552123552124,0.5125482625482626,0.4498069498069498,0.47490347490347495,0.5501930501930502,0.47490347490347495,3110187,제기동역 6번,골목상권,0.2374608422762882,0.5624128927112417,1.0,11218218.555555556,8.0,0,100963967,Q1_검증시장공백,False
625,0.4621138996138996,0.45246138996138996,0.5096525096525096,0.4145752895752896,0.49034749034749037,0.4145752895752896,3110141,건대입구역 1번,골목상권,0.071675718127814,-0.3192451469355508,1.0,7101664.555555556,8.0,0,63914981,Q1_검증시장공백,False
626,0.46090733590733596,0.6124517374517375,0.3484555984555985,0.5733590733590734,0.6515444015444015,0.5733590733590734,3130268,상도전통시장,전통시장,0.598236386207418,0.7691605738976411,1.0,20761969.57142857,6.0,0,145333787,Q1_검증시장공백,False
627,0.46042471042471045,0.6467181467181468,0.3137065637065637,0.6071428571428572,0.6862934362934363,0.6071428571428572,3110804,신풍역 1번,골목상권,0.6794980987165786,0.4461134099928807,1.0,28558273.25,3.0,0,114233093,Q1_검증시장공백,False
628,0.46018339768339767,0.6580598455598455,0.30212355212355213,0.6182432432432432,0.6978764478764479,0.6182432432432432,3120242,강동구청역,발달상권,0.7110197388644579,0.6312309102443048,1.0,30335789.243243244,36.0,0,1122424202,Q1_검증시장공백,False
629,0.459942084942085,0.653957528957529,0.305984555984556,0.613899613899614,0.694015444015444,0.613899613899614,3120046,이태원(이태원역),발달상권,0.6970382642563777,0.8446826658218628,1.0,29742314.257142857,69.0,0,2081961998,Q1_검증시장공백,False
629,0.459942084942085,0.597007722007722,0.362934362934363,0.556949806949807,0.637065637065637,0.556949806949807,3110654,까치산역 4번,골목상권,0.5313735484695812,0.3945291691896134,1.0,18522513.615384616,12.0,0,240792677,Q1_검증시장공백,False
631,0.45994208494208494,0.7060810810810811,0.25386100386100385,0.666023166023166,0.7461389961389961,0.666023166023166,3110496,모래내우체국,골목상권,0.8462854605870405,0.746040592375804,1.0,42244719.666666664,2.0,0,126734159,Q1_검증시장공백,False
632,0.4597007722007722,0.7174227799227799,0.2422779922779923,0.6771235521235521,0.7577220077220077,0.6771235521235521,3110649,우장산역 1번,골목상권,0.8949570275570835,0.9962483043967104,1.0,46839954.75,3.0,0,187359819,Q1_검증시장공백,False
632,0.4597007722007722,0.4346042471042471,0.5250965250965252,0.3943050193050193,0.4749034749034749,0.3943050193050193,3110376,수송초등학교,골목상권,0.0325730018766883,0.0543717579925208,1.0,5674736.6,14.0,0,85121049,Q1_검증시장공백,False
634,0.45921814671814676,0.7352799227799228,0.22393822393822393,0.6944980694980696,0.7760617760617761,0.6944980694980696,3120013,이화사거리,발달상권,0.9541991318345922,0.9012471814501504,1.0,54684125.71428572,20.0,0,1148366640,Q1_검증시장공백,False
634,0.45921814671814676,0.4823841698841699,0.4768339768339769,0.44160231660231664,0.5231660231660231,0.44160231660231664,3110299,정릉역 1번,골목상권,0.1728610173109039,0.3232661578277553,1.0,8776130.5,7.0,0,70209044,Q1_검증시장공백,False
636,0.45825289575289574,0.4920366795366795,0.46621621621621623,0.4502895752895753,0.5337837837837838,0.4502895752895753,3110174,아차산역 1번,골목상권,0.1852684357305989,0.3671206814272128,1.0,9440292.333333334,8.0,0,84962631,Q1_검증시장공백,False
636,0.45825289575289574,0.5731177606177607,0.3851351351351351,0.5313706563706564,0.6148648648648649,0.5313706563706564,3110732,가산초등학교(세일중학교),골목상권,0.4316130482696003,0.2773155590107868,1.0,15386765.0,5.0,0,92320590,Q1_검증시장공백,False
638,0.4577702702702703,0.4954150579150579,0.4623552123552124,0.4531853281853282,0.5376447876447876,0.4531853281853282,3110636,방화역 2번,골목상권,0.1944239297409815,0.1125922668060938,1.0,9768720.0,7.0,0,78149760,Q1_검증시장공백,False
638,0.4577702702702703,0.5118243243243243,0.44594594594594594,0.4695945945945946,0.5540540540540541,0.4695945945945946,3110551,성서초등학교,골목상권,0.2512288050946303,0.2092201363903372,1.0,10830483.4,9.0,0,108304834,Q1_검증시장공백,False
640,0.4575289575289575,0.5501930501930502,0.4073359073359073,0.5077220077220077,0.5926640926640927,0.5077220077220077,3110823,신대방삼거리역 3번,골목상권,0.3510409501501783,0.5066107650053893,1.0,13538177.5,5.0,0,81229065,Q1_검증시장공백,False
641,0.4563223938223938,0.48624517374517373,0.4700772200772201,0.4425675675675676,0.5299227799227799,0.4425675675675676,3110372,강북중학교,골목상권,0.183124044386691,0.0875410835253384,1.0,8792142.375,7.0,0,70337139,Q1_검증시장공백,False
642,0.4548745173745174,0.740588803088803,0.2142857142857143,0.6954633204633205,0.7857142857142857,0.6954633204633205,3120184,포이사거리(삼호물산),발달상권,0.994148350180378,0.9396621227680392,1.0,55096134.59615385,51.0,0,2864998999,Q1_검증시장공백,False
643,0.45463320463320467,0.4942084942084942,0.46042471042471045,0.4488416988416989,0.5395752895752896,0.4488416988416989,3110852,이수역 9번,골목상권,0.2064892534330447,-0.3935339335016602,1.0,9272727.272727273,10.0,0,102000000,Q1_검증시장공백,False
643,0.45463320463320467,0.5588803088803089,0.39575289575289574,0.5135135135135136,0.6042471042471043,0.5135135135135136,3111044,남천초등학교,골목상권,0.3886579219856969,0.0077881284998682,1.0,14025834.833333334,5.0,0,84155009,Q1_검증시장공백,False
645,0.45415057915057916,0.5574324324324325,0.39671814671814676,0.5115830115830116,0.6032818532818532,0.5115830115830116,3110612,신정역 5번,골목상권,0.3866748601226533,0.4881397468424993,1.0,13819066.444444444,8.0,0,124371598,Q1_검증시장공백,False
645,0.45415057915057916,0.4377413127413127,0.5164092664092664,0.3918918918918919,0.48359073359073357,0.3918918918918919,3110713,구로보건소,골목상권,0.0559566650112728,0.0569996284463888,1.0,5486160.4,19.0,0,109723208,Q1_검증시장공백,False
645,0.45415057915057916,0.7485521235521235,0.20559845559845558,0.7027027027027027,0.7944015444015444,0.7027027027027027,3130066,행당시장상점가,전통시장,1.0393272421778477,1.0567287102356282,1.0,59493538.571428575,6.0,0,416454770,Q1_검증시장공백,False
648,0.4541505791505791,0.3894787644787645,0.5646718146718146,0.34362934362934366,0.43532818532818535,0.34362934362934366,3110955,논현초등학교,골목상권,-0.0661552268955851,-0.4362478031633468,1.0,2504906.411764706,33.0,0,85166818,Q2_잠재수요미실현,True
